blue,,red,,green,,clear,
X,Y,X,Y,X,Y,X,Y
549.8929881777415,0.10574774078467031,629.6297818339624,0.7622735711927218,785.4838709677418,0.04683257918552042,1001.6129032258063,0.06108597285067863
552.914798206278,0.09581034172896485,630.4745889387145,0.7393433656820627,833.8709677419355,0.09570135746606345,1014.5161290322579,0.06515837104072397
555.4167269395824,0.08631686070559486,630.7128678656959,0.7242014995028712,841.9354838709677,0.08959276018099538,1025.806451612903,0.07533936651583706
561.1354211871353,0.07610489780596608,631.9042625006027,0.6932778544325631,850,0.07941176470588229,1037.0967741935483,0.08552036199095014
569.0496855475881,0.07549252712468213,631.9042625006027,0.6833510033885924,948.3870967741934,0.06108597285067863,1046.774193548387,0.07330316742081444
576.8618303679059,0.08294059541091992,631.9042625006027,0.6734241523446219,980.6451612903226,0.05294117647058827,1064.516129032258,0.05090497737556554
584.7250349582911,0.08810912116108638,631.6183277882251,0.6632265689994521,1003.2258064516127,0.06108597285067863,1082.2580645161288,0.028506787330316863
592.5882395486764,0.08856034166308502,632.2616808910748,0.6530064246291825,1012.9032258064515,0.0671945701357467,1098.3870967741934,0.024434389140271406
600.4514441390617,0.09028318357980702,631.9836888095965,0.6426408869860467,,,,
608.4246236188229,0.08784406855851357,633.0480013501133,0.6209923300123775,,,,
616.1778533198321,0.08577097855982041,633.691354452963,0.6013416771503358,,,,
624.0960453549054,0.08437314162006238,633.691354452963,0.5914148261063653,,,,
628.6874969863542,0.07409052056490062,634.113758005339,0.580117221870717,,,,
630.4196014940264,0.06261042971597319,634.7636096243791,0.5678385548769351,,,,
634.2137351774991,0.04997625566001074,635.3195937873357,0.5538005837036436,,,,
637.5276451773631,0.037203244526509804,635.1210280148513,0.5431342323925086,,,,
645.651123672605,0.036266094253128545,635.1210280148513,0.5332073813485381,,,,
651.6563314477428,0.045206471325118014,635.1210280148513,0.5232805303045676,,,,
657.6383866145909,0.04221179209869519,635.1210280148513,0.5133536792605969,,,,
661.2675579639995,0.03387115466559698,635.4784464053233,0.5029129382004612,,,,
666.1614405412322,0.023770757274703458,635.1210280148513,0.4934999771726559,,,,
670.7913833839625,0.01407067345737878,635.5434315672273,0.4832552207750045,,,,
678.3686532619702,0.010868375228042737,635.9073484738898,0.4608992959032526,,,,
686.2318578523555,0.010581234908589199,636.5507015767395,0.45131086023578115,,,,
694.0950624427408,0.010581234908589199,636.5507015767395,0.44138400919181053,,,,
701.9582670331259,0.012345096870947536,636.6221852548339,0.4313443530223404,,,,
709.8214716235112,0.013247537874944815,637.6229567481556,0.4214425697840365,,,,
717.6846762138965,0.013288557920581034,637.337022035778,0.41094918633200084,,,,
725.5478808042817,0.013288557920581034,637.9803751386277,0.40122538451392975,,,,
733.411085394667,0.013329577966217254,638.3377935290997,0.39166201665212486,,,,
741.2742899850523,0.015462620339302013,638.3377935290997,0.38173516560815435,,,,
749.1374945754376,0.01853912376202005,638.9811466319494,0.3701137309011221,,,,
757.153878476025,0.025278131259402592,638.6952119195718,0.359036267577055,,,,
762.6300388157578,0.03579318045776425,639.0526303100438,0.3494478319095834,,,,
769.8677612228169,0.04528419351684976,639.0526303100438,0.3395209808656129,,,,
778.1394439737417,0.044068242164061244,638.8576748243319,0.3296078031701879,,,,
785.4601385071604,0.048004335293103106,639.2909092370253,0.31083538948521805,,,,
792.8446577531633,0.056831336363451834,638.7666955976663,0.29782820648093655,,,,
800.6898412482307,0.0634005760249029,638.6952119195718,0.32235956110626385,,,,
809.6236837322472,0.07177367683348446,639.767467090988,0.2880317080264324,,,,
816.4910046021719,0.0798185141597173,640.291680730347,0.27322164843860963,,,,
821.9958587870492,0.09333507497514337,640.1963691595545,0.25951958586125035,,,,
826.39485436209,0.10290789147139212,642.2693958242924,0.24521589594789273,,,,
834.1480840630992,0.10221370608370173,642.6268142147644,0.2310275179406016,,,,
838.1671663839318,0.092457245998528,642.6268142147644,0.221100666896631,,,,
841.8875669029364,0.07995638709088326,643.6990693861806,0.21033655114339633,,,,
849.9294806885578,0.07399822546221912,644.9912743363487,0.19839309154818563,,,,
857.792685278943,0.07026540130932113,646.9158349004291,0.1892043909664589,,,,
865.6558898693282,0.06846051930132657,648.7239514639937,0.1766569220265668,,,,
873.6382339232043,0.06578054298642533,655.064974203192,0.2098853306413977,,,,
881.3822990500988,0.06382525414443108,656.7036000548948,0.22255074303980615,,,,
889.245503640484,0.06382525414443108,660.7657975312213,0.2037036097640159,,,,
897.1087082308693,0.06107691108680291,661.2125705193114,0.19164957635348023,,,,
904.9719128212546,0.06021549012844185,662.4992767250108,0.17861574985289042,,,,
912.8351174116399,0.06169221177134665,663.7740689843612,0.1650866551346306,,,,
920.8515013122275,0.06434093471814395,664.9297217802208,0.1533474017409655,,,,
928.5615265924104,0.06731195802351153,665.6315615287841,0.14188640099019945,,,,
936.3651614510503,0.06239638922143542,667.0962271009284,0.1296687381668511,,,,
940.0783413965099,0.05730762467111716,668.4909086525605,0.11711029342590928,,,,
947.8621196779014,0.06001038990026064,669.5956564049288,0.10599386105848774,,,,
955.7253242682867,0.06021549012844185,670.8628670620569,0.0945533703305399,,,,
963.588528858672,0.05820550789226597,671.025329966817,0.08343283595855477,,,,
971.4517334490573,0.05365228282664314,673.8016404948272,0.06916469675141534,,,,
979.6961843226127,0.050649615486070276,678.5218325721725,0.057056946614451154,,,,
986.880293971101,0.05589129365095458,684.1350032949194,0.04791221110727828,,,,
995.0413472202131,0.06001038990026064,691.9505520999084,0.04323319123503777,,,,
1002.9045518105983,0.06571217624369818,699.8137566902936,0.0434793115088552,,,,
1010.7677564009836,0.06743501816042041,707.6769612806789,0.04852477712211278,,,,
1019.090498921976,0.0713993125708372,715.5401658710641,0.05402146323736934,,,,
1025.3325558127199,0.07913854993101066,723.4033704614494,0.05902590880499081,,,,
1033.6425333911952,0.08355589609546332,731.2665750518347,0.0638662741900673,,,,
1041.3525586713781,0.0768139585948211,739.1297796422199,0.06521993569606332,,,,
1045.9377260234342,0.06991673092141304,747.660165228153,0.06611143802122432,,,,
1053.351604637226,0.062374902530863974,754.3399178145308,0.07555698719639625,,,,
1057.8675576343014,0.055903827553787866,759.0022421524664,0.08969522959235443,,,,
1064.125216121455,0.04993410869004378,761.1597495276795,0.10144063599286501,,,,
1068.929476305073,0.0423717702766766,762.9338444476589,0.11192535965748829,,,,
1075.378003909394,0.036509059138819966,765.8061886038163,0.12974446748187174,,,,
1081.9450758749904,0.027856534127966404,764.149066975264,0.1184229348862691,,,,
1090.1146390857803,0.02645599256981468,771.9407878875548,0.13313272325142533,,,,
1095.4759149428612,0.026486757604041955,774.3517373941936,0.12281207976934694,,,,
,,776.5612328989299,0.11329542918173874,,,,
,,779.5180577655624,0.10221659852281728,,,,
,,782.2799271464829,0.0909805243556232,,,,
,,785.3899313233176,0.0798758120012405,,,,
,,788.9896451130719,0.07352649493740226,,,,
,,795.9593037272771,0.07226307753180594,,,,
,,916.7667197068325,0.05606426151005417,,,,
,,927.1318530305222,0.05873876848553705,,,,
,,932.135710497131,0.058561014954446766,,,,
,,961.682297442821,0.052243927926465594,,,,
,,995.3987656106851,0.05237553390621508,,,,
,,1005.0490621534307,0.056154505610453875,,,,
,,806.4516129032256,0.0692307692307692,,,,
,,817.7419354838709,0.08348416289592764,,,,
,,829.032258064516,0.10384615384615381,,,,
,,846.7741935483871,0.08552036199095014,,,,
,,854.8387096774193,0.07126696832579194,,,,
,,875.8064516129031,0.06312217194570136,,,,
,,1016.1290322580644,0.0671945701357467,,,,
,,1025.806451612903,0.07737556561085979,,,,
,,1038.7096774193546,0.08144796380090502,,,,
,,1051.6129032258063,0.0692307692307692,,,,
,,1070.967741935484,0.04276018099547518,,,,
,,1082.2580645161288,0.028506787330316863,,,,
,,1098.3870967741934,0.02239819004524901,,,,
,,577.4193548387096,0.3644796380090498,,,,
,,556.4516129032257,0.08348416289592764,,,,
,,427.41935483870964,0.06108597285067863,,,,
,,388.7096774193548,0.006108597285067852,,,,
,,372.5806451612903,0.002036199095022617,,,,
,,348.38709677419354,0,,,,
,,306.45161290322585,0,,,,
,,575.8064516129032,0.3380090497737557,,,,
,,838.7096774193548,0.09977375565610846,,,,
,,895.1612903225805,0.057013574660633615,,,,
,,979.032258064516,0.048868778280543035,,,,
